data_feed_table_name,data_feed_column_name,data_feed_data_type,staging_table_name,staging_column_name,staging_data_type,column_order
etl.ext_stg_con_data_feed,col58,varchar,etl.stg_con_po_accounting_line,rpt_cd,varchar,58
etl.ext_stg_con_data_feed,col59,varchar,etl.stg_con_po_accounting_line,srpt_cd,varchar,59
etl.ext_stg_con_data_feed,col60,varchar,etl.stg_con_po_accounting_line,task_cd,varchar,60
etl.ext_stg_con_data_feed,col61,varchar,etl.stg_con_po_accounting_line,stask_cd,varchar,61
etl.ext_stg_con_data_feed,col62,varchar,etl.stg_con_po_accounting_line,task_ord_cd,varchar,62
etl.ext_stg_con_data_feed,col63,varchar,etl.stg_con_po_accounting_line,mjr_prog_cd,varchar,63
etl.ext_stg_con_data_feed,col64,varchar,etl.stg_con_po_accounting_line,prog_cd,varchar,64
etl.ext_stg_con_data_feed,col65,varchar,etl.stg_con_po_accounting_line,phase_cd,varchar,65
etl.ext_stg_con_data_feed,col66,varchar,etl.stg_con_po_accounting_line,ppc_cd,varchar,66
etl.ext_stg_con_data_feed,col67,varchar,etl.stg_con_po_accounting_line,sp_inst_cd,varchar,67
etl.ext_stg_con_data_feed,col68,varchar,etl.stg_con_po_accounting_line,chk_dscr,varchar,68
etl.ext_stg_con_data_feed,col69,varchar,etl.stg_con_po_accounting_line,rl_fl_1,bpchar,69
etl.ext_stg_con_data_feed,col70,varchar,etl.stg_con_po_accounting_line,rl_fl_2,bpchar,70
etl.ext_stg_con_data_feed,doc_cd,varchar,etl.stg_con_do1_header,doc_cd,varchar,2
etl.ext_stg_con_data_feed,doc_dept_cd,varchar,etl.stg_con_do1_header,doc_dept_cd,varchar,3
etl.ext_stg_con_data_feed,doc_id,varchar,etl.stg_con_do1_header,doc_id,varchar,4
etl.ext_stg_con_data_feed,doc_vers_no,varchar,etl.stg_con_do1_header,doc_vers_no,int,5
etl.ext_stg_con_data_feed,col6,varchar,etl.stg_con_do1_header,doc_nm,varchar,6
etl.ext_stg_con_data_feed,col7,varchar,etl.stg_con_do1_header,doc_rec_dt_dc,date,7
etl.ext_stg_con_data_feed,col8,varchar,etl.stg_con_do1_header,doc_bfy,int,8
etl.ext_stg_con_data_feed,col9,varchar,etl.stg_con_do1_header,doc_fy_dc,int,9
etl.ext_stg_con_data_feed,col10,varchar,etl.stg_con_do1_header,doc_per_dc,bpchar,10
etl.ext_stg_con_data_feed,col11,varchar,etl.stg_con_do1_header,doc_dscr,varchar,11
etl.ext_stg_con_data_feed,col12,varchar,etl.stg_con_do1_header,doc_actu_am,"numeric(20,2)",12
etl.ext_stg_con_data_feed,col13,varchar,etl.stg_con_do1_header,doc_clsd_am,"numeric(20,2)",13
etl.ext_stg_con_data_feed,col14,varchar,etl.stg_con_do1_header,doc_clsd_dt,date,14
etl.ext_stg_con_data_feed,col15,varchar,etl.stg_con_do1_header,open_am,"numeric(20,2)",15
etl.ext_stg_con_data_feed,col16,varchar,etl.stg_con_do1_header,open_acrl_am,"numeric(20,2)",16
etl.ext_stg_con_data_feed,col17,varchar,etl.stg_con_do1_header,amend_no,varchar,17
etl.ext_stg_con_data_feed,col18,varchar,etl.stg_con_do1_header,pcard_rec_id,varchar,18
etl.ext_stg_con_data_feed,col19,varchar,etl.stg_con_do1_header,pcard_expr_dt,date,19
etl.ext_stg_con_data_feed,col20,varchar,etl.stg_con_do1_header,actg_prfl_id,varchar,20
etl.ext_stg_con_data_feed,col21,varchar,etl.stg_con_do1_header,prcu_id,varchar,21
etl.ext_stg_con_data_feed,col22,varchar,etl.stg_con_do1_header,prcu_typ_nm,varchar,22
etl.ext_stg_con_data_feed,col23,varchar,etl.stg_con_do1_header,prcu_typ_id,int,23
etl.ext_stg_con_data_feed,col24,varchar,etl.stg_con_do1_header,cited_auth,varchar,24
etl.ext_stg_con_data_feed,col25,varchar,etl.stg_con_do1_header,cnfrm_ord,bpchar,25
etl.ext_stg_con_data_feed,col26,varchar,etl.stg_con_do1_header,blkt_agr_fl,bpchar,26
etl.ext_stg_con_data_feed,col27,varchar,etl.stg_con_do1_header,prnt_job_cd,varchar,27
etl.ext_stg_con_data_feed,col28,varchar,etl.stg_con_do1_header,last_prn_dt,date,28
etl.ext_stg_con_data_feed,col29,varchar,etl.stg_con_do1_header,obj_att_sg_tot,int,29
etl.ext_stg_con_data_feed,col30,varchar,etl.stg_con_do1_header,obj_att_pg_tot,int,30
etl.ext_stg_con_data_feed,col31,varchar,etl.stg_con_do1_header,oblg_adj_outyr_am,"numeric(20,2)",31
etl.ext_stg_con_data_feed,col32,varchar,etl.stg_con_do1_header,avail_oblg_am,"numeric(20,2)",32
etl.ext_stg_con_data_feed,col33,varchar,etl.stg_con_do1_header,outyr_adj_am,"numeric(20,2)",33
etl.ext_stg_con_data_feed,col34,varchar,etl.stg_con_do1_header,ma_prch_lmt_am,"numeric(20,2)",34
etl.ext_stg_con_data_feed,col35,varchar,etl.stg_con_do1_header,part_rect_alw_fl,bpchar,35
etl.ext_stg_con_data_feed,col36,varchar,etl.stg_con_do1_header,agree_doc_cd,varchar,36
etl.ext_stg_con_data_feed,col37,varchar,etl.stg_con_do1_header,agree_doc_dept_cd,varchar,37
etl.ext_stg_con_data_feed,col38,varchar,etl.stg_con_do1_header,agree_doc_id,varchar,38
etl.ext_stg_con_data_feed,col39,varchar,etl.stg_con_do1_header,agree_vend_ln_no,int,39
etl.ext_stg_con_data_feed,col40,varchar,etl.stg_con_do1_header,brd_awd_no,varchar,40
etl.ext_stg_con_data_feed,col41,varchar,etl.stg_con_do1_header,brd_awd_dt,date,41
etl.ext_stg_con_data_feed,col42,varchar,etl.stg_con_do1_header,trkg_no,varchar,42
etl.ext_stg_con_data_feed,col43,varchar,etl.stg_con_do1_header,po_repl_doc_cd,varchar,43
etl.ext_stg_con_data_feed,col44,varchar,etl.stg_con_do1_header,po_repl_dept_cd,varchar,44
etl.ext_stg_con_data_feed,col45,varchar,etl.stg_con_do1_header,po_repl_id,varchar,45
etl.ext_stg_con_data_feed,col46,varchar,etl.stg_con_do1_header,po_repl_by_doc_cd,varchar,46
etl.ext_stg_con_data_feed,col47,varchar,etl.stg_con_do1_header,po_repl_by_dept_cd,varchar,47
etl.ext_stg_con_data_feed,col48,varchar,etl.stg_con_do1_header,po_repl_by_id,varchar,48
etl.ext_stg_con_data_feed,col49,varchar,etl.stg_con_do1_header,rfed_am,"numeric(20,2)",49
etl.ext_stg_con_data_feed,col50,varchar,etl.stg_con_do1_header,rfed_lqd_am,"numeric(20,2)",50
etl.ext_stg_con_data_feed,col51,varchar,etl.stg_con_do1_header,issr_id,varchar,51
etl.ext_stg_con_data_feed,col52,varchar,etl.stg_con_do1_header,issr_ph_no,varchar,52
etl.ext_stg_con_data_feed,col53,varchar,etl.stg_con_do1_header,issr_email_ad,varchar,53
etl.ext_stg_con_data_feed,col54,varchar,etl.stg_con_do1_header,rqstr_id,varchar,54
etl.ext_stg_con_data_feed,col55,varchar,etl.stg_con_do1_header,rqstr_nm,varchar,55
etl.ext_stg_con_data_feed,col56,varchar,etl.stg_con_do1_header,rqstr_ph_no,varchar,56
etl.ext_stg_con_data_feed,col57,varchar,etl.stg_con_do1_header,rqstr_email_ad,varchar,57
etl.ext_stg_con_data_feed,col58,varchar,etl.stg_con_do1_header,rqstr_dept_cd,varchar,58
etl.ext_stg_con_data_feed,col59,varchar,etl.stg_con_do1_header,team_id,varchar,59
etl.ext_stg_con_data_feed,col60,varchar,etl.stg_con_do1_header,buyr_id,varchar,60
etl.ext_stg_con_data_feed,col61,varchar,etl.stg_con_do1_header,buyr_nm,varchar,61
etl.ext_stg_con_data_feed,col62,varchar,etl.stg_con_do1_header,buyr_ph_no,varchar,62
etl.ext_stg_con_data_feed,col63,varchar,etl.stg_con_do1_header,buyr_ph_ext,varchar,63
etl.ext_stg_con_data_feed,col64,varchar,etl.stg_con_do1_header,buyr_email_ad,varchar,64
etl.ext_stg_con_data_feed,col65,varchar,etl.stg_con_do1_header,track_chgs,bpchar,65
etl.ext_stg_con_data_feed,col66,varchar,etl.stg_con_do1_header,chg_ord_no,int,66
etl.ext_stg_con_data_feed,col67,varchar,etl.stg_con_do1_header,mod_fl,bpchar,67
etl.ext_stg_con_data_feed,col68,varchar,etl.stg_con_do1_header,reas_mod_dc,varchar,68
etl.ext_stg_con_data_feed,col69,varchar,etl.stg_con_do1_header,dscr_ext,varchar,69
etl.ext_stg_con_data_feed,col70,varchar,etl.stg_con_do1_header,ship_loc_cd,varchar,70
etl.ext_stg_con_data_feed,col71,varchar,etl.stg_con_do1_header,ship_meth_cd,varchar,71
etl.ext_stg_con_data_feed,col72,varchar,etl.stg_con_do1_header,free_brd_cd,varchar,72
etl.ext_stg_con_data_feed,col73,varchar,etl.stg_con_do1_header,dlvr_dt,date,73
etl.ext_stg_con_data_feed,col74,varchar,etl.stg_con_do1_header,dlvr_typ,int,74
etl.ext_stg_con_data_feed,col75,varchar,etl.stg_con_do1_header,ship_info,varchar,75
etl.ext_stg_con_data_feed,col76,varchar,etl.stg_con_do1_header,bill_loc_cd,varchar,76
etl.ext_stg_con_data_feed,col77,varchar,etl.stg_con_do1_header,bill_info,varchar,77
etl.ext_stg_con_data_feed,col78,varchar,etl.stg_con_do1_header,gnrc_po_rpt_1,varchar,78
etl.ext_stg_con_data_feed,col79,varchar,etl.stg_con_do1_header,gnrc_po_rpt_2,varchar,79
etl.ext_stg_con_data_feed,col80,varchar,etl.stg_con_do1_header,gnrc_po_rpt_3,varchar,80
etl.ext_stg_con_data_feed,col81,varchar,etl.stg_con_do1_header,fn_doc_cd,varchar,81
etl.ext_stg_con_data_feed,col82,varchar,etl.stg_con_do1_header,fn_doc_dept_cd,varchar,82
etl.ext_stg_con_data_feed,col83,varchar,etl.stg_con_do1_header,fn_doc_id,varchar,83
etl.ext_stg_con_data_feed,col84,varchar,etl.stg_con_do1_header,doc_crea_usid,varchar,84
etl.ext_stg_con_data_feed,col85,varchar,etl.stg_con_do1_header,doc_appl_crea_dt,date,85
etl.ext_stg_con_data_feed,col86,varchar,etl.stg_con_do1_header,doc_appl_last_usid,varchar,86
etl.ext_stg_con_data_feed,col87,varchar,etl.stg_con_do1_header,doc_appl_last_dt,date,87
etl.ext_stg_con_data_feed,col88,varchar,etl.stg_con_do1_header,rl_fl_1,bpchar,88
etl.ext_stg_con_data_feed,col89,varchar,etl.stg_con_do1_header,doc_func_cd,int,89
etl.ext_stg_con_data_feed,doc_cd,varchar,etl.stg_con_do1_vendor,doc_cd,varchar,2
etl.ext_stg_con_data_feed,doc_dept_cd,varchar,etl.stg_con_do1_vendor,doc_dept_cd,varchar,3
etl.ext_stg_con_data_feed,doc_id,varchar,etl.stg_con_do1_vendor,doc_id,varchar,4
etl.ext_stg_con_data_feed,doc_vers_no,varchar,etl.stg_con_do1_vendor,doc_vers_no,int,5
etl.ext_stg_con_data_feed,col6,varchar,etl.stg_con_do1_vendor,doc_vend_ln_no,int,6
etl.ext_stg_con_data_feed,col7,varchar,etl.stg_con_do1_vendor,vend_cust_cd,varchar,7
etl.ext_stg_con_data_feed,col8,varchar,etl.stg_con_do1_vendor,lgl_nm,varchar,8
etl.ext_stg_con_data_feed,col9,varchar,etl.stg_con_do1_vendor,ad_id,varchar,9
etl.ext_stg_con_data_feed,col10,varchar,etl.stg_con_do1_vendor,ad_ln_1,varchar,10
etl.ext_stg_con_data_feed,col11,varchar,etl.stg_con_do1_vendor,ad_ln_2,varchar,11
etl.ext_stg_con_data_feed,col12,varchar,etl.stg_con_do1_vendor,city,varchar,12
etl.ext_stg_con_data_feed,col13,varchar,etl.stg_con_do1_vendor,st,varchar,13
etl.ext_stg_con_data_feed,col14,varchar,etl.stg_con_do1_vendor,zip,varchar,14
etl.ext_stg_con_data_feed,col15,varchar,etl.stg_con_do1_vendor,ctry,varchar,15
etl.ext_stg_con_data_feed,col16,varchar,etl.stg_con_do1_vendor,vend_pref_lvl,int,16
etl.ext_stg_con_data_feed,col17,varchar,etl.stg_con_do1_vendor,web_ad,varchar,17
etl.ext_stg_con_data_feed,col18,varchar,etl.stg_con_do1_vendor,cntac_id,varchar,18
etl.ext_stg_con_data_feed,col19,varchar,etl.stg_con_do1_vendor,prin_cntac,varchar,19
etl.ext_stg_con_data_feed,col20,varchar,etl.stg_con_do1_vendor,voice_ph_no,varchar,20
etl.ext_stg_con_data_feed,col21,varchar,etl.stg_con_do1_vendor,voice_ph_ext,varchar,21
etl.ext_stg_con_data_feed,col22,varchar,etl.stg_con_do1_vendor,email_ad,varchar,22
etl.ext_stg_con_data_feed,col23,varchar,etl.stg_con_do1_vendor,vend_reas,varchar,23
etl.ext_stg_con_data_feed,col24,varchar,etl.stg_con_do1_vendor,mod_fl,bpchar,24
etl.ext_stg_con_data_feed,col25,varchar,etl.stg_con_do1_vendor,disc_1_pc,"numeric(17,4)",25
etl.ext_stg_con_data_feed,col26,varchar,etl.stg_con_do1_vendor,disc_1_dy,int,26
etl.ext_stg_con_data_feed,col27,varchar,etl.stg_con_do1_vendor,disc_alw_1_fl,bpchar,27
etl.ext_stg_con_data_feed,col28,varchar,etl.stg_con_do1_vendor,disc_2_pc,"numeric(17,4)",28
etl.ext_stg_con_data_feed,col29,varchar,etl.stg_con_do1_vendor,disc_2_dy,int,29
etl.ext_stg_con_data_feed,col30,varchar,etl.stg_con_do1_vendor,disc_alw_2_fl,bpchar,30
etl.ext_stg_con_data_feed,col31,varchar,etl.stg_con_do1_vendor,disc_3_pc,"numeric(17,4)",31
etl.ext_stg_con_data_feed,col32,varchar,etl.stg_con_do1_vendor,disc_3_dy,int,32
etl.ext_stg_con_data_feed,col33,varchar,etl.stg_con_do1_vendor,disc_alw_3_fl,bpchar,33
etl.ext_stg_con_data_feed,col34,varchar,etl.stg_con_do1_vendor,disc_4_pc,"numeric(17,4)",34
etl.ext_stg_con_data_feed,col35,varchar,etl.stg_con_do1_vendor,disc_4_dy,int,35
etl.ext_stg_con_data_feed,col36,varchar,etl.stg_con_do1_vendor,disc_alw_4_fl,bpchar,36
etl.ext_stg_con_data_feed,doc_cd,varchar,etl.stg_con_do1_accounting_line,doc_cd,varchar,2
etl.ext_stg_con_data_feed,doc_dept_cd,varchar,etl.stg_con_do1_accounting_line,doc_dept_cd,varchar,3
etl.ext_stg_con_data_feed,doc_id,varchar,etl.stg_con_do1_accounting_line,doc_id,varchar,4
etl.ext_stg_con_data_feed,doc_vers_no,varchar,etl.stg_con_do1_accounting_line,doc_vers_no,int,5
etl.ext_stg_con_data_feed,col6,varchar,etl.stg_con_do1_accounting_line,doc_vend_ln_no,int,6
etl.ext_stg_con_data_feed,col7,varchar,etl.stg_con_do1_accounting_line,doc_comm_ln_no,int,7
etl.ext_stg_con_data_feed,col8,varchar,etl.stg_con_do1_accounting_line,doc_actg_ln_no,int,8
etl.ext_stg_con_data_feed,col9,varchar,etl.stg_con_do1_accounting_line,evnt_typ_id,varchar,9
etl.ext_stg_con_data_feed,col10,varchar,etl.stg_con_do1_accounting_line,actg_tmpl_id,varchar,10
etl.ext_stg_con_data_feed,col11,varchar,etl.stg_con_do1_accounting_line,actg_ln_dscr,varchar,11
etl.ext_stg_con_data_feed,col12,varchar,etl.stg_con_do1_accounting_line,ln_am,"numeric(20,2)",12
etl.ext_stg_con_data_feed,col13,varchar,etl.stg_con_do1_accounting_line,rs_fndg_ind,int,13
etl.ext_stg_con_data_feed,col14,varchar,etl.stg_con_do1_accounting_line,bfy,int,14
etl.ext_stg_con_data_feed,col15,varchar,etl.stg_con_do1_accounting_line,fy_dc,int,15
etl.ext_stg_con_data_feed,col16,varchar,etl.stg_con_do1_accounting_line,per_dc,bpchar,16
etl.ext_stg_con_data_feed,col17,varchar,etl.stg_con_do1_accounting_line,frght_pc,"numeric(17,4)",17
etl.ext_stg_con_data_feed,col18,varchar,etl.stg_con_do1_accounting_line,mod_fl,bpchar,18
etl.ext_stg_con_data_feed,col19,varchar,etl.stg_con_do1_accounting_line,obj_att_sg_tot,int,19
etl.ext_stg_con_data_feed,col20,varchar,etl.stg_con_do1_accounting_line,al_clsd_am,"numeric(20,2)",20
etl.ext_stg_con_data_feed,col21,varchar,etl.stg_con_do1_accounting_line,al_clsd_dt,date,21
etl.ext_stg_con_data_feed,col22,varchar,etl.stg_con_do1_accounting_line,ln_open_am,"numeric(20,2)",22
etl.ext_stg_con_data_feed,col23,varchar,etl.stg_con_do1_accounting_line,rfed_ln_am,"numeric(20,2)",23
etl.ext_stg_con_data_feed,col24,varchar,etl.stg_con_do1_accounting_line,outyr_adj_am,"numeric(20,2)",24
etl.ext_stg_con_data_feed,col25,varchar,etl.stg_con_do1_accounting_line,oblg_adj_outyr_am,"numeric(20,2)",25
etl.ext_stg_con_data_feed,col26,varchar,etl.stg_con_do1_accounting_line,rfed_doc_cd,varchar,26
etl.ext_stg_con_data_feed,col27,varchar,etl.stg_con_do1_accounting_line,rfed_doc_dept_cd,varchar,27
etl.ext_stg_con_data_feed,col28,varchar,etl.stg_con_do1_accounting_line,rfed_doc_id,varchar,28
etl.ext_stg_con_data_feed,col29,varchar,etl.stg_con_do1_accounting_line,rfed_vend_ln_no,int,29
etl.ext_stg_con_data_feed,col30,varchar,etl.stg_con_do1_accounting_line,rfed_comm_ln_no,int,30
etl.ext_stg_con_data_feed,col31,varchar,etl.stg_con_do1_accounting_line,rfed_actg_ln_no,int,31
etl.ext_stg_con_data_feed,col32,varchar,etl.stg_con_do1_accounting_line,fn_doc_cd,varchar,32
etl.ext_stg_con_data_feed,col33,varchar,etl.stg_con_do1_accounting_line,fn_doc_dept_cd,varchar,33
etl.ext_stg_con_data_feed,col34,varchar,etl.stg_con_do1_accounting_line,fn_doc_id,varchar,34
etl.ext_stg_con_data_feed,col35,varchar,etl.stg_con_do1_accounting_line,fund_cd,varchar,35
etl.ext_stg_con_data_feed,col36,varchar,etl.stg_con_do1_accounting_line,sfund_cd,varchar,36
etl.ext_stg_con_data_feed,col37,varchar,etl.stg_con_do1_accounting_line,dept_cd,varchar,37
etl.ext_stg_con_data_feed,col38,varchar,etl.stg_con_do1_accounting_line,unit_cd,varchar,38
etl.ext_stg_con_data_feed,col39,varchar,etl.stg_con_do1_accounting_line,sunit_cd,varchar,39
etl.ext_stg_con_data_feed,col40,varchar,etl.stg_con_do1_accounting_line,appr_cd,varchar,40
etl.ext_stg_con_data_feed,col41,varchar,etl.stg_con_do1_accounting_line,obj_cd,varchar,41
etl.ext_stg_con_data_feed,col42,varchar,etl.stg_con_do1_accounting_line,sobj_cd,varchar,42
etl.ext_stg_con_data_feed,col43,varchar,etl.stg_con_do1_accounting_line,rsrc_cd,varchar,43
etl.ext_stg_con_data_feed,col44,varchar,etl.stg_con_do1_accounting_line,srsrc_cd,varchar,44
etl.ext_stg_con_data_feed,col45,varchar,etl.stg_con_do1_accounting_line,bsa_cd,varchar,45
etl.ext_stg_con_data_feed,col46,varchar,etl.stg_con_do1_accounting_line,sbsa_cd,varchar,46
etl.ext_stg_con_data_feed,col47,varchar,etl.stg_con_do1_accounting_line,obsa_cd,varchar,47
etl.ext_stg_con_data_feed,col48,varchar,etl.stg_con_do1_accounting_line,osbsa_cd,varchar,48
etl.ext_stg_con_data_feed,col49,varchar,etl.stg_con_do1_accounting_line,dobj_cd,varchar,49
etl.ext_stg_con_data_feed,col50,varchar,etl.stg_con_do1_accounting_line,drsrc_cd,varchar,50
etl.ext_stg_con_data_feed,col51,varchar,etl.stg_con_do1_accounting_line,loc_cd,varchar,51
etl.ext_stg_con_data_feed,col52,varchar,etl.stg_con_do1_accounting_line,sloc_cd,varchar,52
etl.ext_stg_con_data_feed,col53,varchar,etl.stg_con_do1_accounting_line,actv_cd,varchar,53
etl.ext_stg_con_data_feed,col54,varchar,etl.stg_con_do1_accounting_line,sactv_cd,varchar,54
etl.ext_stg_con_data_feed,col55,varchar,etl.stg_con_do1_accounting_line,func_cd,varchar,55
etl.ext_stg_con_data_feed,col56,varchar,etl.stg_con_do1_accounting_line,sfunc_cd,varchar,56
etl.ext_stg_con_data_feed,col57,varchar,etl.stg_con_do1_accounting_line,rpt_cd,varchar,57
etl.ext_stg_con_data_feed,col58,varchar,etl.stg_con_do1_accounting_line,srpt_cd,varchar,58
etl.ext_stg_con_data_feed,col59,varchar,etl.stg_con_do1_accounting_line,task_cd,varchar,59
etl.ext_stg_con_data_feed,col60,varchar,etl.stg_con_do1_accounting_line,stask_cd,varchar,60
etl.ext_stg_con_data_feed,col61,varchar,etl.stg_con_do1_accounting_line,task_ord_cd,varchar,61
etl.ext_stg_con_data_feed,col62,varchar,etl.stg_con_do1_accounting_line,prog_cd,varchar,62
etl.ext_stg_con_data_feed,col63,varchar,etl.stg_con_do1_accounting_line,phase_cd,varchar,63
etl.ext_stg_con_data_feed,col64,varchar,etl.stg_con_do1_accounting_line,ppc_cd,varchar,64
etl.ext_stg_con_data_feed,col65,varchar,etl.stg_con_do1_accounting_line,sp_inst_cd,varchar,65
etl.ext_stg_con_data_feed,col66,varchar,etl.stg_con_do1_accounting_line,chk_dscr,varchar,66
etl.ext_stg_con_data_feed,col67,varchar,etl.stg_con_do1_accounting_line,rl_fl_1,bpchar,67
etl.ext_stg_con_data_feed,col68,varchar,etl.stg_con_do1_accounting_line,rl_fl_2,bpchar,68
etl.ext_stg_coa_agency_feed,agency_code,varchar,etl.stg_agency,agency_code,varchar,1
etl.ext_stg_coa_agency_feed,agency_name,varchar,etl.stg_agency,agency_name,varchar,2
etl.ext_stg_coa_agency_feed,agency_short_name,varchar,etl.stg_agency,agency_short_name,varchar,3
etl.ext_stg_coa_department_feed,agency_code,varchar,etl.stg_department,agency_code,varchar,1
etl.ext_stg_coa_department_feed,fund_class_code,varchar,etl.stg_department,fund_class_code,varchar,2
etl.ext_stg_coa_department_feed,fiscal_year,varchar,etl.stg_department,fiscal_year,smallint,3
etl.ext_stg_coa_department_feed,department_code,varchar,etl.stg_department,department_code,varchar,4
etl.ext_stg_coa_department_feed,department_name,varchar,etl.stg_department,department_name,varchar,5
etl.ext_stg_coa_department_feed,department_short_name,varchar,etl.stg_department,department_short_name,varchar,6
etl.ext_stg_fmsv_data_feed,vend_cust_cd,varchar,etl.stg_fmsv_business_type,vend_cust_cd,varchar,1
etl.ext_stg_fmsv_data_feed,bus_typ,varchar,etl.stg_fmsv_business_type,bus_typ,varchar,2
etl.ext_stg_fmsv_data_feed,bus_typ_sta,varchar,etl.stg_fmsv_business_type,bus_typ_sta,int,3
etl.ext_stg_fmsv_data_feed,min_typ,varchar,etl.stg_fmsv_business_type,min_typ,int,4
etl.ext_stg_fmsv_data_feed,disp_cert_strt_dt,varchar,etl.stg_fmsv_business_type,disp_cert_strt_dt,date,5
etl.ext_stg_fmsv_data_feed,cert_end_dt,varchar,etl.stg_fmsv_business_type,cert_end_dt,date,6
etl.ext_stg_fmsv_data_feed,init_dt,varchar,etl.stg_fmsv_business_type,init_dt,date,7
etl.ext_stg_pms_data_feed,pay_cycle_code,bpchar,etl.stg_payroll,pay_cycle_code,char,1
etl.ext_stg_pms_data_feed,pay_date,varchar,etl.stg_payroll,pay_date,date,2
etl.ext_stg_pms_data_feed,employee_number,varchar,etl.stg_payroll,employee_number,varchar,3
etl.ext_stg_pms_data_feed,payroll_number,varchar,etl.stg_payroll,payroll_number,varchar,4
etl.ext_stg_pms_data_feed,job_sequence_number,varchar,etl.stg_payroll,job_sequence_number,varchar,5
etl.ext_stg_pms_data_feed,agency_code,varchar,etl.stg_payroll,agency_code,varchar,6
etl.ext_stg_pms_data_feed,agency_start_date,varchar,etl.stg_payroll,agency_start_date,date,7
etl.ext_stg_pms_data_feed,fiscal_year,varchar,etl.stg_payroll,fiscal_year,smallint,8
etl.ext_stg_pms_data_feed,orig_pay_cycle_code,bpchar,etl.stg_payroll,orig_pay_cycle_code,char,9
etl.ext_stg_pms_data_feed,orig_pay_date,varchar,etl.stg_payroll,orig_pay_date,date,10
etl.ext_stg_pms_data_feed,pay_frequency,varchar,etl.stg_payroll,pay_frequency,varchar,11
etl.ext_stg_pms_data_feed,last_name,varchar,etl.stg_payroll,last_name,varchar,12
etl.ext_stg_pms_data_feed,department_code,varchar,etl.stg_payroll,department_code,varchar,13
etl.ext_stg_pms_data_feed,annual_salary,varchar,etl.stg_payroll,annual_salary,"numeric(16,2)",14
etl.ext_stg_pms_data_feed,amount_basis,varchar,etl.stg_payroll,amount_basis,varchar,15
etl.ext_stg_pms_data_feed,base_pay,varchar,etl.stg_payroll,base_pay,"numeric(16,2)",16
etl.ext_stg_pms_data_feed,overtime_pay,varchar,etl.stg_payroll,overtime_pay,"numeric(16,2)",17
etl.ext_stg_pms_data_feed,other_payments,varchar,etl.stg_payroll,other_payments,"numeric(16,2)",18
etl.ext_stg_pms_data_feed,gross_pay,varchar,etl.stg_payroll,gross_pay,"numeric(16,2)",19
etl.ext_stg_pms_data_feed,civil_service_code,varchar,etl.stg_payroll,civil_service_code,varchar,20
etl.ext_stg_pms_data_feed,civil_service_level,varchar,etl.stg_payroll,civil_service_level,varchar,21
etl.ext_stg_pms_data_feed,civil_service_suffix,varchar,etl.stg_payroll,civil_service_suffix,varchar,22
etl.ext_stg_pms_data_feed,civil_service_title,varchar,etl.stg_payroll,civil_service_title,varchar,23
etl.ext_stg_revenue,doc_rec_dt,varchar,etl.stg_revenue,doc_rec_dt,date,1
etl.ext_stg_revenue,per_dc,bpchar,etl.stg_revenue,per_dc,bpchar,2
etl.ext_stg_revenue,fy_dc,varchar,etl.stg_revenue,fy_dc,smallint,3
etl.ext_stg_revenue,bfy,varchar,etl.stg_revenue,bfy,smallint,4
etl.ext_stg_revenue,fqtr,varchar,etl.stg_revenue,fqtr,smallint,5
etl.ext_stg_revenue,evnt_cat_id,varchar,etl.stg_revenue,evnt_cat_id,varchar,6
etl.ext_stg_revenue,evnt_typ_id,varchar,etl.stg_revenue,evnt_typ_id,varchar,7
etl.ext_stg_revenue,bank_acct_cd,varchar,etl.stg_revenue,bank_acct_cd,varchar,8
etl.ext_stg_revenue,pstng_pr_typ,varchar,etl.stg_revenue,pstng_pr_typ,varchar,9
etl.ext_stg_revenue,pstng_cd_id,varchar,etl.stg_revenue,pstng_cd_id,varchar,10
etl.ext_stg_revenue,drcr_ind,varchar,etl.stg_revenue,drcr_ind,varchar,11
etl.ext_stg_revenue,ln_func_cd,varchar,etl.stg_revenue,ln_func_cd,smallint,12
etl.ext_stg_revenue,pstng_am,varchar,etl.stg_revenue,pstng_am,numeric,13
etl.ext_stg_revenue,incr_dcrs_ind,varchar,etl.stg_revenue,incr_dcrs_ind,varchar,14
etl.ext_stg_revenue,run_tmdt,varchar,etl.stg_revenue,run_tmdt,timestamp,15
etl.ext_stg_revenue,fund_cd,varchar,etl.stg_revenue,fund_cd,varchar,16
etl.ext_stg_revenue,sfund_cd,varchar,etl.stg_revenue,sfund_cd,varchar,17
etl.ext_stg_revenue,bsa_cd,varchar,etl.stg_revenue,bsa_cd,varchar,18
etl.ext_stg_revenue,sbsa_cd,varchar,etl.stg_revenue,sbsa_cd,varchar,19
etl.ext_stg_revenue,bsa_typ_ind,varchar,etl.stg_revenue,bsa_typ_ind,smallint,20
etl.ext_stg_revenue,obj_cd,varchar,etl.stg_revenue,obj_cd,varchar,21
etl.ext_stg_revenue,sobj_cd,varchar,etl.stg_revenue,sobj_cd,varchar,22
etl.ext_stg_revenue,rsrc_cd,varchar,etl.stg_revenue,rsrc_cd,varchar,23
etl.ext_stg_revenue,srsrc_cd,varchar,etl.stg_revenue,srsrc_cd,varchar,24
etl.ext_stg_revenue,govt_brn_cd,varchar,etl.stg_revenue,govt_brn_cd,varchar,25
etl.ext_stg_revenue,cab_cd,varchar,etl.stg_revenue,cab_cd,varchar,26
